product_id,handle,title,variant_id,variant_title,price,compare_at_price
14928458678644,mountain-256-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Mountain [256] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818368884,NM,0.99,0.99
14928458678644,mountain-256-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Mountain [256] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818401652,PL,0.00,
14928458580340,mountain-256-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Mountain [256] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818237812,NM,1.49,1.49
14928458580340,mountain-256-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Mountain [256] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818270580,PL,0.00,
14928457466228,north-wind-avatar-162-teenage-mutant-ninja-turtles-foil,North Wind Avatar [162] [Teenage Mutant Ninja Turtles] [Foil],53880816075124,NM,24.99,24.99
14928457466228,north-wind-avatar-162-teenage-mutant-ninja-turtles-foil,North Wind Avatar [162] [Teenage Mutant Ninja Turtles] [Foil],53880816107892,PL,0.00,
14928457335156,mikey-don-party-planners-157-teenage-mutant-ninja-turtles-foil,"Mikey & Don, Party Planners [157] [Teenage Mutant Ninja Turtles] [Foil]",53880815681908,NM,9.99,9.99
14928457335156,mikey-don-party-planners-157-teenage-mutant-ninja-turtles-foil,"Mikey & Don, Party Planners [157] [Teenage Mutant Ninja Turtles] [Foil]",53880815714676,PL,0.00,
14928456384884,michelangelo-weirdness-to-11-121-teenage-mutant-ninja-turtles-non-foil,"Michelangelo, Weirdness to 11 [121] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880813814132,NM,8.99,8.99
14928456384884,michelangelo-weirdness-to-11-121-teenage-mutant-ninja-turtles-non-foil,"Michelangelo, Weirdness to 11 [121] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880813846900,PL,0.00,
14928456319348,michelangelo-weirdness-to-11-121-teenage-mutant-ninja-turtles-foil,"Michelangelo, Weirdness to 11 [121] [Teenage Mutant Ninja Turtles] [Foil]",53880813748596,NM,11.99,11.99
14928456319348,michelangelo-weirdness-to-11-121-teenage-mutant-ninja-turtles-foil,"Michelangelo, Weirdness to 11 [121] [Teenage Mutant Ninja Turtles] [Foil]",53880813781364,PL,0.00,
14953000567156,mountain-194-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Mountain [194] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],53932872925556,NM,1.49,1.49
14953000567156,mountain-194-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Mountain [194] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],53932872958324,PL,0.00,
14928458547572,plains-253-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Plains [253] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818106740,NM,1.49,1.49
14928458547572,plains-253-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Plains [253] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818139508,PL,0.00,
14928458449268,prehistoric-pet-22-teenage-mutant-ninja-turtles-non-foil,Prehistoric Pet [22] [Teenage Mutant Ninja Turtles] [Non-Foil],53880817910132,NM,2.99,2.99
14928458449268,prehistoric-pet-22-teenage-mutant-ninja-turtles-non-foil,Prehistoric Pet [22] [Teenage Mutant Ninja Turtles] [Non-Foil],53880817942900,PL,0.00,
14928458383732,prehistoric-pet-22-teenage-mutant-ninja-turtles-foil,Prehistoric Pet [22] [Teenage Mutant Ninja Turtles] [Foil],53880817844596,NM,3.99,3.99
14928458383732,prehistoric-pet-22-teenage-mutant-ninja-turtles-foil,Prehistoric Pet [22] [Teenage Mutant Ninja Turtles] [Foil],53880817877364,PL,0.00,
14928457662836,raph-mikey-troublemakers-167-teenage-mutant-ninja-turtles-non-foil,"Raph & Mikey, Troublemakers [167] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880816337268,NM,9.99,9.99
14928457662836,raph-mikey-troublemakers-167-teenage-mutant-ninja-turtles-non-foil,"Raph & Mikey, Troublemakers [167] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880816370036,PL,0.00,
14928457564532,raph-mikey-troublemakers-167-teenage-mutant-ninja-turtles-foil,"Raph & Mikey, Troublemakers [167] [Teenage Mutant Ninja Turtles] [Foil]",53880816009588,NM,12.99,12.99
14928457564532,raph-mikey-troublemakers-167-teenage-mutant-ninja-turtles-foil,"Raph & Mikey, Troublemakers [167] [Teenage Mutant Ninja Turtles] [Foil]",53880816042356,PL,0.00,
14928457531764,raph-leo-sibling-rivals-166-teenage-mutant-ninja-turtles-foil,"Raph & Leo, Sibling Rivals [166] [Teenage Mutant Ninja Turtles] [Foil]",53880816140660,NM,4.99,4.99
14928457531764,raph-leo-sibling-rivals-166-teenage-mutant-ninja-turtles-foil,"Raph & Leo, Sibling Rivals [166] [Teenage Mutant Ninja Turtles] [Foil]",53880816173428,PL,0.00,
14928457498996,raph-leo-sibling-rivals-166-teenage-mutant-ninja-turtles-non-foil,"Raph & Leo, Sibling Rivals [166] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880815944052,NM,3.99,3.99
14928457498996,raph-leo-sibling-rivals-166-teenage-mutant-ninja-turtles-non-foil,"Raph & Leo, Sibling Rivals [166] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880815976820,PL,0.00,
14928456417652,michelangelo-improviser-119-teenage-mutant-ninja-turtles-foil,"Michelangelo, Improviser [119] [Teenage Mutant Ninja Turtles] [Foil]",53880813879668,NM,14.99,14.99
14928456417652,michelangelo-improviser-119-teenage-mutant-ninja-turtles-foil,"Michelangelo, Improviser [119] [Teenage Mutant Ninja Turtles] [Foil]",53880813912436,PL,0.00,
14928456286580,michelangelo-improviser-119-teenage-mutant-ninja-turtles-non-foil,"Michelangelo, Improviser [119] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880813683060,NM,12.99,12.99
14928456286580,michelangelo-improviser-119-teenage-mutant-ninja-turtles-non-foil,"Michelangelo, Improviser [119] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880813715828,PL,0.00,
14928460218740,madame-null-power-broker-66-teenage-mutant-ninja-turtles-non-foil,"Madame Null, Power Broker [66] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880821318004,NM,2.99,2.99
14928460218740,madame-null-power-broker-66-teenage-mutant-ninja-turtles-non-foil,"Madame Null, Power Broker [66] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880821350772,PL,0.00,
14928460185972,madame-null-power-broker-66-teenage-mutant-ninja-turtles-foil,"Madame Null, Power Broker [66] [Teenage Mutant Ninja Turtles] [Foil]",53880821252468,NM,3.99,3.99
14928460185972,madame-null-power-broker-66-teenage-mutant-ninja-turtles-foil,"Madame Null, Power Broker [66] [Teenage Mutant Ninja Turtles] [Foil]",53880821285236,PL,0.00,
14928458514804,plains-253-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Plains [253] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818041204,NM,0.99,0.99
14928458514804,plains-253-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Plains [253] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818073972,PL,0.00,
14928456483188,michelangelos-technique-122-teenage-mutant-ninja-turtles-non-foil,Michelangelo's Technique [122] [Teenage Mutant Ninja Turtles] [Non-Foil],53880814010740,NM,4.99,4.99
14928456483188,michelangelos-technique-122-teenage-mutant-ninja-turtles-non-foil,Michelangelo's Technique [122] [Teenage Mutant Ninja Turtles] [Non-Foil],53880814043508,PL,0.00,
14928456450420,michelangelos-technique-122-teenage-mutant-ninja-turtles-foil,Michelangelo's Technique [122] [Teenage Mutant Ninja Turtles] [Foil],53880813945204,NM,5.99,5.99
14928456450420,michelangelos-technique-122-teenage-mutant-ninja-turtles-foil,Michelangelo's Technique [122] [Teenage Mutant Ninja Turtles] [Foil],53880813977972,PL,0.00,
14953005089140,dimensional-exile-4-teenage-mutant-ninja-turtles-non-foil,Dimensional Exile [4] [Teenage Mutant Ninja Turtles] [Non-Foil],53932881871220,NM,0.49,0.49
14953005089140,dimensional-exile-4-teenage-mutant-ninja-turtles-non-foil,Dimensional Exile [4] [Teenage Mutant Ninja Turtles] [Non-Foil],53932881903988,PL,0.00,
14953000075636,courier-of-comestibles-112-teenage-mutant-ninja-turtles-foil,Courier of Comestibles [112] [Teenage Mutant Ninja Turtles] [Foil],53932871942516,NM,0.49,0.49
14953000075636,courier-of-comestibles-112-teenage-mutant-ninja-turtles-foil,Courier of Comestibles [112] [Teenage Mutant Ninja Turtles] [Foil],53932871975284,PL,0.00,
14953005416820,dimensional-exile-4-teenage-mutant-ninja-turtles-foil,Dimensional Exile [4] [Teenage Mutant Ninja Turtles] [Foil],53932882657652,NM,0.49,0.49
14953005416820,dimensional-exile-4-teenage-mutant-ninja-turtles-foil,Dimensional Exile [4] [Teenage Mutant Ninja Turtles] [Foil],53932882690420,PL,0.00,
14953000239476,foot-elite-146-teenage-mutant-ninja-turtles-foil,Foot Elite [146] [Teenage Mutant Ninja Turtles] [Foil],53932872728948,NM,0.29,0.29
14953000239476,foot-elite-146-teenage-mutant-ninja-turtles-foil,Foot Elite [146] [Teenage Mutant Ninja Turtles] [Foil],53932872761716,PL,0.00,
14928458350964,leonardos-technique-18-teenage-mutant-ninja-turtles-foil,Leonardo's Technique [18] [Teenage Mutant Ninja Turtles] [Foil],53880817713524,NM,7.99,7.99
14928458350964,leonardos-technique-18-teenage-mutant-ninja-turtles-foil,Leonardo's Technique [18] [Teenage Mutant Ninja Turtles] [Foil],53880817746292,PL,0.00,
14928456876404,leaders-talent-13-teenage-mutant-ninja-turtles-non-foil,Leader's Talent [13] [Teenage Mutant Ninja Turtles] [Non-Foil],53880814764404,NM,2.99,2.99
14928456876404,leaders-talent-13-teenage-mutant-ninja-turtles-non-foil,Leader's Talent [13] [Teenage Mutant Ninja Turtles] [Non-Foil],53880814797172,PL,0.00,
14928458056052,leonardo-sewer-samurai-17-teenage-mutant-ninja-turtles-foil,"Leonardo, Sewer Samurai [17] [Teenage Mutant Ninja Turtles] [Foil]",53880817189236,NM,14.99,14.99
14928458056052,leonardo-sewer-samurai-17-teenage-mutant-ninja-turtles-foil,"Leonardo, Sewer Samurai [17] [Teenage Mutant Ninja Turtles] [Foil]",53880817222004,PL,0.00,
14928457892212,krang-utrom-warlord-175-teenage-mutant-ninja-turtles-non-foil,"Krang, Utrom Warlord [175] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880816796020,NM,49.99,49.99
14928457892212,krang-utrom-warlord-175-teenage-mutant-ninja-turtles-non-foil,"Krang, Utrom Warlord [175] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880816828788,PL,0.00,
14928457400692,leonardo-cutting-edge-15-teenage-mutant-ninja-turtles-non-foil,"Leonardo, Cutting Edge [15] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880815747444,NM,7.99,7.99
14928457400692,leonardo-cutting-edge-15-teenage-mutant-ninja-turtles-non-foil,"Leonardo, Cutting Edge [15] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880815780212,PL,0.00,
14953000403316,karai-future-of-the-foot-151-teenage-mutant-ninja-turtles-non-foil,"Karai, Future of the Foot [151] [Teenage Mutant Ninja Turtles] [Non-Foil]",53932872532340,NM,0.49,0.49
14953000403316,karai-future-of-the-foot-151-teenage-mutant-ninja-turtles-non-foil,"Karai, Future of the Foot [151] [Teenage Mutant Ninja Turtles] [Non-Foil]",53932872565108,PL,0.00,
14928459825524,krang-master-mind-43-teenage-mutant-ninja-turtles-non-foil,"Krang, Master Mind [43] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820531572,NM,7.99,7.99
14928459825524,krang-master-mind-43-teenage-mutant-ninja-turtles-non-foil,"Krang, Master Mind [43] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820564340,PL,0.00,
14928458088820,leonardo-sewer-samurai-17-teenage-mutant-ninja-turtles-non-foil,"Leonardo, Sewer Samurai [17] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880817123700,NM,12.99,12.99
14928458088820,leonardo-sewer-samurai-17-teenage-mutant-ninja-turtles-non-foil,"Leonardo, Sewer Samurai [17] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880817156468,PL,0.00,
14928457433460,leonardo-cutting-edge-15-teenage-mutant-ninja-turtles-foil,"Leonardo, Cutting Edge [15] [Teenage Mutant Ninja Turtles] [Foil]",53880815878516,NM,9.99,9.99
14928457433460,leonardo-cutting-edge-15-teenage-mutant-ninja-turtles-foil,"Leonardo, Cutting Edge [15] [Teenage Mutant Ninja Turtles] [Foil]",53880815911284,PL,0.00,
14928456352116,leatherhead-swamp-stalker-117-teenage-mutant-ninja-turtles-non-foil,"Leatherhead, Swamp Stalker [117] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880813617524,NM,4.99,4.99
14928456352116,leatherhead-swamp-stalker-117-teenage-mutant-ninja-turtles-non-foil,"Leatherhead, Swamp Stalker [117] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880813650292,PL,0.00,
14928456253812,leatherhead-swamp-stalker-117-teenage-mutant-ninja-turtles-foil,"Leatherhead, Swamp Stalker [117] [Teenage Mutant Ninja Turtles] [Foil]",53880813551988,NM,5.99,5.99
14928456253812,leatherhead-swamp-stalker-117-teenage-mutant-ninja-turtles-foil,"Leatherhead, Swamp Stalker [117] [Teenage Mutant Ninja Turtles] [Foil]",53880813584756,PL,0.00,
14928459661684,krang-master-mind-43-teenage-mutant-ninja-turtles-foil,"Krang, Master Mind [43] [Teenage Mutant Ninja Turtles] [Foil]",53880820302196,NM,9.99,9.99
14928459661684,krang-master-mind-43-teenage-mutant-ninja-turtles-foil,"Krang, Master Mind [43] [Teenage Mutant Ninja Turtles] [Foil]",53880820334964,PL,0.00,
14928458285428,leonardos-technique-18-teenage-mutant-ninja-turtles-non-foil,Leonardo's Technique [18] [Teenage Mutant Ninja Turtles] [Non-Foil],53880817582452,NM,6.99,6.99
14928458285428,leonardos-technique-18-teenage-mutant-ninja-turtles-non-foil,Leonardo's Technique [18] [Teenage Mutant Ninja Turtles] [Non-Foil],53880817615220,PL,0.00,
14928457793908,krang-utrom-warlord-175-teenage-mutant-ninja-turtles-foil,"Krang, Utrom Warlord [175] [Teenage Mutant Ninja Turtles] [Foil]",53880816599412,NM,59.99,59.99
14928457793908,krang-utrom-warlord-175-teenage-mutant-ninja-turtles-foil,"Krang, Utrom Warlord [175] [Teenage Mutant Ninja Turtles] [Foil]",53880816632180,PL,0.00,
14928456810868,leaders-talent-13-teenage-mutant-ninja-turtles-foil,Leader's Talent [13] [Teenage Mutant Ninja Turtles] [Foil],53880814633332,NM,3.99,3.99
14928456810868,leaders-talent-13-teenage-mutant-ninja-turtles-foil,Leader's Talent [13] [Teenage Mutant Ninja Turtles] [Foil],53880814666100,PL,0.00,
14953000010100,cowabunga-113-teenage-mutant-ninja-turtles-foil,Cowabunga! [113] [Teenage Mutant Ninja Turtles] [Foil],53932871811444,NM,0.49,0.49
14953000010100,cowabunga-113-teenage-mutant-ninja-turtles-foil,Cowabunga! [113] [Teenage Mutant Ninja Turtles] [Foil],53932871844212,PL,0.00,
14928457138548,krang-shredder-153-teenage-mutant-ninja-turtles-non-foil,Krang & Shredder [153] [Teenage Mutant Ninja Turtles] [Non-Foil],53880815288692,NM,4.99,4.99
14928457138548,krang-shredder-153-teenage-mutant-ninja-turtles-non-foil,Krang & Shredder [153] [Teenage Mutant Ninja Turtles] [Non-Foil],53880815321460,PL,0.00,
14928460972404,casey-jones-vigilante-88-teenage-mutant-ninja-turtles-non-foil,"Casey Jones, Vigilante [88] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880822595956,NM,3.99,3.99
14928460972404,casey-jones-vigilante-88-teenage-mutant-ninja-turtles-non-foil,"Casey Jones, Vigilante [88] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880822628724,PL,0.00,
14928459694452,kitsune-dragons-daughter-41-teenage-mutant-ninja-turtles-non-foil,"Kitsune, Dragon's Daughter [41] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820236660,NM,1.99,1.99
14928459694452,kitsune-dragons-daughter-41-teenage-mutant-ninja-turtles-non-foil,"Kitsune, Dragon's Daughter [41] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820269428,PL,0.00,
14928459301236,does-machines-34-teenage-mutant-ninja-turtles-foil,Does Machines [34] [Teenage Mutant Ninja Turtles] [Foil],53880819581300,NM,5.99,5.99
14928459301236,does-machines-34-teenage-mutant-ninja-turtles-foil,Does Machines [34] [Teenage Mutant Ninja Turtles] [Foil],53880819614068,PL,0.00,
14928458744180,island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Island [254] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818434420,NM,0.99,0.99
14928458744180,island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Island [254] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818467188,PL,0.00,
14928456941940,dark-leo-shredder-142-teenage-mutant-ninja-turtles-non-foil,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Non-Foil],53880815026548,NM,11.99,11.99
14928456941940,dark-leo-shredder-142-teenage-mutant-ninja-turtles-non-foil,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Non-Foil],53880815059316,PL,0.00,
14953000599924,island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],53932872991092,NM,0.99,0.99
14953000599924,island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873023860,PL,0.00,
14928460874100,cool-but-rude-89-teenage-mutant-ninja-turtles-non-foil,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Non-Foil],53880822399348,NM,9.99,9.99
14928460874100,cool-but-rude-89-teenage-mutant-ninja-turtles-non-foil,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Non-Foil],53880822432116,PL,0.00,
14953000436084,island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],53932872794484,NM,1.49,1.49
14953000436084,island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],53932872827252,PL,0.00,
14952999944564,courier-of-comestibles-112-teenage-mutant-ninja-turtles-non-foil,Courier of Comestibles [112] [Teenage Mutant Ninja Turtles] [Non-Foil],53932871680372,NM,0.49,0.49
14952999944564,courier-of-comestibles-112-teenage-mutant-ninja-turtles-non-foil,Courier of Comestibles [112] [Teenage Mutant Ninja Turtles] [Non-Foil],53932871713140,PL,0.00,
14928460808564,casey-jones-vigilante-88-teenage-mutant-ninja-turtles-foil,"Casey Jones, Vigilante [88] [Teenage Mutant Ninja Turtles] [Foil]",53880822268276,NM,4.99,4.99
14928460808564,casey-jones-vigilante-88-teenage-mutant-ninja-turtles-foil,"Casey Jones, Vigilante [88] [Teenage Mutant Ninja Turtles] [Foil]",53880822301044,PL,0.00,
14928459334004,donatello-gadget-master-35-teenage-mutant-ninja-turtles-foil,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Foil]",53880819712372,NM,5.99,5.99
14928459334004,donatello-gadget-master-35-teenage-mutant-ninja-turtles-foil,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Foil]",53880819745140,PL,0.00,
14928456221044,groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-foil,Groundchuck & Dirtbag [115] [Teenage Mutant Ninja Turtles] [Foil],53880813486452,NM,8.99,8.99
14928456221044,groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-foil,Groundchuck & Dirtbag [115] [Teenage Mutant Ninja Turtles] [Foil],53880813519220,PL,0.00,
14953000763764,action-news-crew-1-teenage-mutant-ninja-turtles-non-foil,Action News Crew [1] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873253236,NM,0.49,0.49
14953000763764,action-news-crew-1-teenage-mutant-ninja-turtles-non-foil,Action News Crew [1] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873286004,PL,0.00,
14953000730996,forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873318772,NM,0.99,0.99
14953000730996,forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873351540,PL,0.00,
14953000698228,forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],53932873187700,NM,1.49,1.49
14953000698228,forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],53932873220468,PL,0.00,
14953000632692,genghis-frog-148-teenage-mutant-ninja-turtles-non-foil,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873056628,NM,0.49,0.49
14953000632692,genghis-frog-148-teenage-mutant-ninja-turtles-non-foil,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Non-Foil],53932873089396,PL,0.00,
14953000272244,genghis-frog-148-teenage-mutant-ninja-turtles-foil,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Foil],53932872270196,NM,0.49,0.49
14953000272244,genghis-frog-148-teenage-mutant-ninja-turtles-foil,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Foil],53932872302964,PL,0.00,
14928460841332,improvised-arsenal-92-teenage-mutant-ninja-turtles-foil,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Foil],53880822333812,NM,5.99,5.99
14928460841332,improvised-arsenal-92-teenage-mutant-ninja-turtles-foil,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Foil],53880822366580,PL,0.00,
14928460022132,armaggon-future-shark-58-teenage-mutant-ninja-turtles-foil,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Foil]",53880820924788,NM,2.49,2.49
14928460022132,armaggon-future-shark-58-teenage-mutant-ninja-turtles-foil,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Foil]",53880820957556,PL,0.00,
14928459530612,donatello-gadget-master-35-teenage-mutant-ninja-turtles-non-foil,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880819908980,NM,4.99,4.99
14928459530612,donatello-gadget-master-35-teenage-mutant-ninja-turtles-non-foil,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880819941748,PL,0.00,
14928458875252,forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Forest [257] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818565492,NM,0.99,0.99
14928458875252,forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Forest [257] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],53880818598260,PL,0.00,
14928457695604,chrome-dome-172-teenage-mutant-ninja-turtles-foil,Chrome Dome [172] [Teenage Mutant Ninja Turtles] [Foil],53880816402804,NM,4.99,4.99
14928457695604,chrome-dome-172-teenage-mutant-ninja-turtles-foil,Chrome Dome [172] [Teenage Mutant Ninja Turtles] [Foil],53880816435572,PL,0.00,
14928457073012,don-raph-hard-science-144-teenage-mutant-ninja-turtles-non-foil,"Don & Raph, Hard Science [144] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880815157620,NM,1.99,1.99
14928457073012,don-raph-hard-science-144-teenage-mutant-ninja-turtles-non-foil,"Don & Raph, Hard Science [144] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880815190388,PL,0.00,
14928456974708,bebop-rocksteady-140-teenage-mutant-ninja-turtles-foil,Bebop & Rocksteady [140] [Teenage Mutant Ninja Turtles] [Foil],53880814961012,NM,3.99,3.99
14928456974708,bebop-rocksteady-140-teenage-mutant-ninja-turtles-foil,Bebop & Rocksteady [140] [Teenage Mutant Ninja Turtles] [Foil],53880814993780,PL,0.00,
14952999977332,cowabunga-113-teenage-mutant-ninja-turtles-non-foil,Cowabunga! [113] [Teenage Mutant Ninja Turtles] [Non-Foil],53932871745908,NM,0.49,0.49
14952999977332,cowabunga-113-teenage-mutant-ninja-turtles-non-foil,Cowabunga! [113] [Teenage Mutant Ninja Turtles] [Non-Foil],53932871778676,PL,0.00,
14928461332852,broadcast-takeover-86-teenage-mutant-ninja-turtles-foil,Broadcast Takeover [86] [Teenage Mutant Ninja Turtles] [Foil],53880823120244,NM,13.99,13.99
14928461332852,broadcast-takeover-86-teenage-mutant-ninja-turtles-foil,Broadcast Takeover [86] [Teenage Mutant Ninja Turtles] [Foil],53880823153012,PL,0.00,
14928460087668,armaggon-future-shark-58-teenage-mutant-ninja-turtles-non-foil,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880821055860,NM,1.99,1.99
14928460087668,armaggon-future-shark-58-teenage-mutant-ninja-turtles-non-foil,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880821088628,PL,0.00,
14928461037940,cool-but-rude-89-teenage-mutant-ninja-turtles-foil,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Foil],53880822694260,NM,11.99,11.99
14928461037940,cool-but-rude-89-teenage-mutant-ninja-turtles-foil,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Foil],53880822727028,PL,0.00,
14928460939636,improvised-arsenal-92-teenage-mutant-ninja-turtles-non-foil,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Non-Foil],53880822530420,NM,4.99,4.99
14928460939636,improvised-arsenal-92-teenage-mutant-ninja-turtles-non-foil,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Non-Foil],53880822563188,PL,0.00,
14928459628916,donatello-mutant-mechanic-36-teenage-mutant-ninja-turtles-non-foil,"Donatello, Mutant Mechanic [36] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820171124,NM,12.99,12.99
14928459628916,donatello-mutant-mechanic-36-teenage-mutant-ninja-turtles-non-foil,"Donatello, Mutant Mechanic [36] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820203892,PL,0.00,
14928458973556,april-oneil-hacktivist-29-teenage-mutant-ninja-turtles-foil,"April O'Neil, Hacktivist [29] [Teenage Mutant Ninja Turtles] [Foil]",53880818860404,NM,1.99,1.99
14928458973556,april-oneil-hacktivist-29-teenage-mutant-ninja-turtles-foil,"April O'Neil, Hacktivist [29] [Teenage Mutant Ninja Turtles] [Foil]",53880818893172,PL,0.00,
14928456909172,dark-leo-shredder-142-teenage-mutant-ninja-turtles-foil,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Foil],53880814829940,NM,14.99,14.99
